artist id,artist name,id,key,energy,liveness,tempo,speechiness,acousticness,instrumentalness,mode,time signature,duration,loudness,audio md5,valence,danceability,title,
ARZEHLK12DDD1882BF,Macklemore & Ryan Lewis,SOKNSUV13BE088D0BD,6,0.282648,0.11926,96.984,0.313078,0.067608,0.0,1,4,224.41751,-18.888,abc6d7655009fb10d87d2526230cd89a,0.778814,0.757455,Thrift Shop,
ARPBTRI1187FB52457,The Game,SOSBCSY13D433E57FE,4,0.841002,0.33525,99.491,0.335733,0.11972,0.0,0,4,193.2273,-4.519,173422de12518febe58a161299d80635,0.534327,0.749373,How We Do,
ARPBTRI1187FB52457,The Game,SOCESQQ135CB3386E9,9,0.613703,0.129695,100.79,0.085834,0.883352,0.013154,1,4,32.07791,-7.539,7ee410df56cbd68eb7405e4f125d320c,0.82431,0.653094,Hate It Or Love It,
ARZ8XIL1187FB4801B,Sir Mix-A-Lot,SODODGC146091A1171,8,0.538106,0.151499,130.976,0.231968,0.003213,0.0,1,4,184.42404,-18.113,2e463ddcaa7bdbbe9add5f81d9f3d6cb,0.852046,0.926969,Baby Got Back,
I ll Always Love You,Taylor Dayne, unable to get info
AR3MSAN1187B98F06B,OutKast,SOOIABB12AB01800F4,0,0.745403,0.215518,125.969,0.055831,0.010054,4e-06,0,4,211.37288,-5.724,300194722cc236ad7f4c9dbf35f1ee38,0.864398,0.828648,The Way You Move,
ARUWGVD1369F266BDA,the jeff healey band,SOVUHYT12C0DD058B6,0,0.485173,0.054055,63.186,0.024721,0.536539,7.2e-05,1,4,321.09333,-8.651,,0.306825,0.431496,Angel Eyes,
AR5DC8S1187B9958BE,Mary J. Blige,SOISMHH13ADBFE7C78,2,0.229303,0.131638,110.158,0.057675,0.68096,0.0,0,4,253.75302,-17.131,153734b5c0a6eba6a5ed9e08d64534ef,0.474876,0.761481,Not Gon' Cry,
AR30R5E1187B9AD78A,Whitney Houston,SOPAXNG13E9062AD2B,6,0.205435,0.087297,99.457,0.027202,0.627934,2e-06,0,3,234.87955,-19.99,3d8f4e77ff69932e1414b4527c5305e2,0.332946,0.574218,Saving All My Love For You,
That s What Friends Are For,Dionne, unable to get info
AR2IKF71187FB4D0C2,Ace of Base,SONRYWG13F7AB9460F,1,0.974793,0.087017,139.998,0.066611,0.017414,0.746745,0,4,330.15955,-6.177,d29067b082fd3533f21e0ed8aca4f73a,0.546472,0.413549,All That She Wants,
ARLE2071187FB3A270,Carrie Underwood,SOVEJJM12A8C13FE2C,7,0.569258,0.237827,134.532,0.030695,0.113656,2e-06,1,4,226.09288,-4.821,6fd0b8c9a69dc4d94e5d0fb919e0b614,0.150349,0.407386,Inside Your Heaven,
Didn t We Almost Have It All,Whitney Houston, unable to get info
AR7BGWD1187FB59CCB,Aretha Franklin,SOIZWFI1376A1D0562,2,0.882066,0.025838,126.167,0.063478,0.179068,1e-06,1,4,352.21333,-6.847,,0.85244,0.696463,Freeway of Love,
ARB054P1187B9AD32E,Santana,SOGOGKE145183DF2E5,4,0.743672,0.023664,97.892,0.124147,0.062469,1e-05,0,4,237.89288,-5.239,8479bdb4adc3c9b8dbb37dbed873af18,0.836756,0.748737,Maria Maria,
ARB054P1187B9AD32E,Santana,SONMYXU144BD04ACF8,2,0.93214,0.064798,119.783,0.049481,0.078459,0.000387,1,4,254.21288,-3.264,9bdca0a23c6b2a8066ae8417d88b1c60,0.677353,0.593611,The Game of Love,
ARY53RR1187B9AE485,Avril Lavigne,SOZVMMI14373B6B09E,5,0.67196,0.352707,77.981,0.068154,0.098254,1e-06,1,4,252.19156,-10.097,5f99b2ebb261c5feebb8413b2e8d3476,0.551295,0.547853,Complicated,
AR30R5E1187B9AD78A,Whitney Houston,SOPUIMR13E9055343F,10,0.815618,0.370686,118.915,0.065327,0.258537,7.8e-05,0,4,314.39955,-11.007,de3a715ac2c944982e6c8e38383df824,0.68865,0.63802,I Wanna Dance With Somebody,
ARGD80O1187FB3F718,Real McCoy,SOKNNWR12AAA15CFEA,11,0.951534,0.243146,130.697,0.036725,0.011011,0.409111,0,4,219.32363,-8.067,f539179f1dd9743ecbe90011a4b09728,0.887604,0.654304,Run Away,
ARCJMMQ1187B98D1FD,Taylor Dayne,SOQNYYS1311AFDCF22,1,0.452229,0.081641,146.405,0.026736,0.21654,0.0,1,4,280.46621,-9.406,3404480852b37e3ec99d1971a80f2945,0.228368,0.553556,Love Will Lead You Back,
AR5O6W51187FB46984,Snap!,SOAKBWX13FB0DBF5ED,10,0.889254,0.340299,108.919,0.042487,0.027942,0.021078,0,4,221.06667,-8.687,,0.693264,0.691649,The Power,
ARPDVPJ1187B9ADBE9,Usher,SOPZBBX13E9066A48D,1,0.33705,0.02599,94.002,0.093805,0.09373,0.0,1,4,273.11955,-12.428,00dc5590625803a6851dd36d868c9ee2,0.75333,0.724895,U Remind Me,
ARRMPVV1187B9A34B6,Expose,SOBHLIX145AFE1B922,0,0.811497,0.063088,120.043,0.040741,0.003574,0.001866,1,4,207.86621,-9.45,a2bcf5716028155ccb403be764fe1a22,0.866734,0.602271,Point Of No Return,
AR30R5E1187B9AD78A,Whitney Houston,SOGJDZQ144BDF2A270,4,0.30627,0.159085,168.466,0.040839,0.333138,2e-06,1,5,269.53333,-9.323,,0.103875,0.229106,I Will Always Love You,
AR3SX9G1187FB52D72,No Mercy,SOIAELO145FD6C57D8,1,0.720449,0.093619,127.052,0.031099,0.045137,0.093469,1,4,229.34404,-12.983,ff7a400e11f6544ddafd85335ae86ac4,0.963724,0.729731,Where Do You Go,
ARGD80O1187FB3F718,Real McCoy,SOHNKKB1460E3709EB,7,0.88275,0.092243,125.927,0.040134,0.094311,0.005226,1,4,235.81333,-7.582,,0.873586,0.811883,Another Night,
